Company	Element	APS	Specification
CD Bioparticles	Gold		Ideal for adsorption of thiolated ligands such as oligonucleotides and polyethylene glycols. Also ideal for use in physical and optical applications due to the increased stability.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		Passive adsorption of proteins and other ligands to form gold nanoparticle conjugates, which can be used in blotting, electron microscopy and immunohistochemistry applications.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		DiagNano Organic Gold Nanorods have applications in sensors, solar cells, flexible optical polarizers and filters, spin coating, negative refractive index materials, liquid crystals, security anti-forge materials.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		Ideal for use in photoacoustic imaging, two-photon imaging, SERS, drug delivery and photothermal therapy.
CD Bioparticles	Gold		DiagNano Methyl Gold Nanorods are ideal for passive tumor targeting studies in vivo, and also used as negative control to other functionalized gold nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Gold		DiagNano Methyl Gold Nanorods are ideal for passive tumor targeting studies in vivo, and also used as negative control to other functionalized gold nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Gold		DiagNano Methyl Gold Nanorods are ideal for passive tumor targeting studies in vivo, and also used as negative control to other functionalized gold nanoparticles, e.g. carboxyl, amine and biotin.
CD Bioparticles	Gold		DiagNano Methyl Gold Nanorods are ideal for passive tumor targeting studies in vivo, and also used as negative control to other functionalized gold nanoparticles, e.g. carboxyl, amine and biotin.
